Data, Value
Total tweets, 378
Neutral tweets percent, 51.851851851851855
Positive tweets percent, 38.35978835978836
Negative tweets percent, 9.788359788359788
Negative score average, -0.2987671265015015
Positive score average, 0.3102009420974938
