lost in space is like lost. in space.  
, 0.0
‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast https://t.co/rciwakuuft #indie  
, 0.0
just finished the last episode of “lost in space” on netflix. i wish they would let me give a show more than one th… https://t.co/hmzf7lwmky  
, 0.25
idk if y’all watch lost in space but this bitch dr smith can die a slow painful death  
, -0.5
little over half way through the new lost in space and can't stand dr smith. such a shit character, she doesn't com… https://t.co/gdkn4hsktf  
, -0.08356060606060606
‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast… https://t.co/5vnsqxdfal  
, 0.0
‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast… https://t.co/mp7io3f9xb  
, 0.0
i just finished lost in space. i think maybe my favourite netflix original  
, 0.375
@heavymetalred lost in space?  
, 0.0
@19sx67 lost in space has been no bad ......  
, 0.3499999999999999
why the creators of netflix's lost in space changed the iconic robot so drastically https://t.co/unruwygrjs  
, 0.5
i aspire to be like the mother on lost in space her intelligence is just mesmerizing😍😍😍  
, 0.0
quite a lot of similarities between @netflixuk 's lost in space and @netflixuk 's stranger things.. 1)young boys na… https://t.co/lkqsw9k4hg  
, 0.0
"‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast" https://t.co/bzq0mihr3f  
, 0.0
‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast… https://t.co/iybyluu8xt  
, 0.0
me watching lost in space on netflix. https://t.co/v4ubiqfse9  
, 0.0
parker posey in lost in space is amazing. psycho.  
, 0.6000000000000001
i'm watching lost in space 1x03 "infestation" https://t.co/bdn1l5aeeb #trakt  
, 0.0
watching lost in space is stress like nothing else  
, 0.0
i've  just watched lost in space (2... s01e05 #lostinspace  #tvtime https://t.co/acgvwzpm50 https://t.co/xrdlpnxubc  
, 0.0
now i have to wait for season 2 of lost in space 😣  
, 0.0
i've just watched episode s01e03 of lost in space (2...! #tvtime https://t.co/6j51j6bpt2 https://t.co/bstqcrqv8p  
, 0.0
rt @maverick4201889: again! left, the lovely marta kristen as "judy robinson" from the classic sci-fi series of the sixties, "lost in space…  
, 0.2222222222222222
that stupid snakey woman in lost in space does ma nut in  
, -0.7999999999999999
lost in space: the show that thinks it can still create tension for the characters after literally having several o… https://t.co/nttjmigdf7  
, 0.0
*spoilers for lost in space*   
, 0.0
"danger. doctor smith."   me: https://t.co/5ind6lrpg8  
, 0.0
i just added lost in space (2... to my library! #tvtime https://t.co/df55wbqvc7 https://t.co/6xxls6q7dl  
, 0.0
i've just watched episode s01e01 of lost in space (2...! #lostinspace  #tvtime https://t.co/chbloendup https://t.co/obw2tsuaj9  
, 0.0
"the impossible happens all the time. you just have to believe in it." - will in the new lost in space (netflix.)  
, -0.26515151515151514
what has lost in space done to my heart  
, 0.0
i've just watched episode s01e04 of lost in space (2...! #tvtime https://t.co/yv9is5u4k3 https://t.co/j8ke5bgobw  
, 0.0
why is lost in space so heartbreaking 😭  
, 0.0
rt @tordotcom: the robinsons are charming as ever, but @netflix's lost in space is definitely lost: https://t.co/vc8d0tgdo9 https://t.co/ru…  
, 0.35
i've just watched episode s01e07 of lost in space (2...! #lostinspace  #tvtime https://t.co/cxirvmajyl https://t.co/im8qgql5df  
, 0.0
rt @robertbenglund: underrated: lost in space, strong story telling, fx and cast, especially my favorite teen in the galaxy, @minasundwall…  
, 0.4777777777777778
watching lost in space  
, 0.0
i've just watched episode s01e06 of lost in space (2...! #tvtime https://t.co/z1zz0h4naq https://t.co/wmzm2rxete  
, 0.0
i’m watching lost in space and ugh these kids annoy me  
, 0.0
the robinsons are charming as ever, but lost in space is definitely lost https://t.co/ztykezambd  
, 0.35
lost in space feels like the definition of a series of which every episode feels like a separate movie, to me  
, 0.0
thomas, stop watching videos of glee on youtube !!! let's watch the end of lost in space !! but i'm seriously think… https://t.co/rikrlt8ycr  
, -0.3333333333333333
i've just watched episode s01e07 of lost in space (2...! #tvtime https://t.co/azn8efey3q https://t.co/wlqgvb0t0x  
, 0.0
ok but actually,, go watch lost in space  
, 0.25
the second episode of lost in space is sponsored by oreos. they went millions of parsecs into deep space and brough… https://t.co/jarwxatux7  
, 0.0
i've just watched episode s01e09 of lost in space (2...! #tvtime https://t.co/i1p7hsek9c https://t.co/tde3ytdbio  
, 0.0
i've just watched episode s01e10 of lost in space (2...! #tvtime https://t.co/6o5k0o477c https://t.co/u9upjj3ehq  
, 0.0
rt @robertbenglund: underrated: lost in space, strong story telling, fx and cast, especially my favorite teen in the galaxy, @minasundwall…  
, 0.4777777777777778
i just added lost in space (2... to my library! #tvtime https://t.co/awizkxroka https://t.co/vvqdfly6wl  
, 0.0
@dowiesmite lost in space  
, 0.0
rt @nsternloff: yo this show lost in space... when is season 2 coming out @netflix  
, 0.0
i wonder if lost in space is any goo-ooh parker posey  
, 0.0
i just added lost in space (2... to my library! #tvtime https://t.co/awizkxroka https://t.co/vvdf3jwguz  
, 0.0
some coward assumed i hadn't watched all of lost in space this past week and was like "the robot is hot" mhm binch i know  
, 0.0
i quite like the 1998 lost in space film. fight me. https://t.co/nystbetrot  
, 0.0
rt @morganmpage: the robot in netflix's new lost in space is hot. https://t.co/sqonzgv4bg  
, 0.19318181818181818
lost in space (2... s01e06 : eulogy //   4 months 27 days 11 hours #tvtime https://t.co/6xbgzaeypn  
, 0.0
rt @captzaff007: what do we at #godhatesgeeks think about the new #lostinspace?  
, 0.13636363636363635
lost in space [series review]: not lost; just meandering……  
, 0.0
@becausescience can a future episode cover some stuff found in the new lost in space tv show?  there's some stuff l… https://t.co/lxdstwhnqz  
, 0.06818181818181818
i just finished lost in space and i feel… empty inside… save for love for this family… this robot… and a hatred for this doctor  
, 0.2
if you haven’t yet watched “lost in space” on netflix, do yourself a favor and do so now. can’t wait for season 2!  
, 0.0
@gregfuckingrip lost in space isn't horrible  
, -1.0
@thekot4q game of thrones is a classic. the magicians. how to get away with murder. lost in space looks really good too  
, 0.15555555555555553
@rachelz971 @tonycolombo971 that lost in space spoiler was too soon!!! ahh!! nooooooo  
, 0.0
youngest really loving the new lost in space robot. #dangerwillrobinson.  good father/son watching.  
, 0.47878787878787876
did i mention i'm digging the new lost in space on netflix? i'm digging the new lost in space on netflix.  
, 0.13636363636363635
@gizmodo can you imagine seeing "lost in space" at a theater?! i think it's a great idea. if you're a netflix membe… https://t.co/if1skyj09x  
, 0.8
‘lost in space’ gets its own audio adventure on google home speakers https://t.co/8w3hmkzbfz via @variety  
, 0.6
i'm watching lost in space 1x01 https://t.co/sfmdh2mmtx #trakt  
, 0.0
@tayrrussell so i just started watching lost in space &amp; taylor is doing an amazing job.  
, 0.6000000000000001
rt @morgan_swain: no seriously is anyone else watching lost in space because i need a good fucking rant about this dr smith bitch, legit ha…  
, 0.08888888888888886
“lost in space🎥”?  done☹️😍✅.  
, 0.0
bruh lost in space is so so good.  
, 0.7
rt @lucyfearonx: don’t think i’ve hated anyone more than dr smith from lost in space  
, -0.2
i've just watched episode s01e04 of lost in space (2...! #lostinspace #tvtime https://t.co/s53hsnmjld  
, 0.0
one of the geth from mass effect somehow ended up as will robinson's robot in lost in space. https://t.co/obmtlhczkn  
, 0.0
rt @diegofriasdelv: lost in space comic pages! #makecomics #makingcomics #characterdesign #comicchileno #sketch #sketchbook #cccl2018 #dibu…  
, 0.3125
‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast - https://t.co/tg3jiy24tc  
, 0.0
‘lost in space’: 7 things you might not know about the netflix show, courtesy of parker posey and the cast… https://t.co/p2hhiawavp  
, 0.0
ok, wasn't so sure about lost in space but episode 6 was a game changer.  
, 0.19999999999999998
i figured out why the robot alien in the new lost in space is so familiar. it's just like canti from flcl-it's face… https://t.co/jpvzvbbxp0  
, 0.08712121212121211
i need someone to give me a review on netflix lost in space before i ruin my pleasant memories of the past.  
, 0.24166666666666664
lost in space (2018) - s01e01 on tv time. were is the hope in world so cold ❄️ https://t.co/zjp4boipnb  
, -0.6
watching lost in space on netflix. not into it tbh but they live in the same amazing @heimplanet tent that i've got… https://t.co/rdq7mnjtmc  
, 0.24545454545454548
so...tried watching lost in space. clearly whoever directed the episode has not experienced winter, because holy sh… https://t.co/ftpif4y3ha  
, -0.15
lost in space (2018) - s01e09 sur tv time https://t.co/rsgrchxin0  
, 0.0
trying to squeeze in the rest of lost in space along with other stuff on netflix.....but get so pooped after work a… https://t.co/8zqukz2usi  
, -0.125
judy from lost in space issa snack  
, 0.0
i do find it odd that lost in space chose to ape the title design of lost. you'd think you'd want a little more air between the two, but no.  
, 0.048611111111111126
@jcburcham @bioware well obviously its called "lost in space" ;)  i'm kidding xd https://t.co/phnhkadfvz  
, 0.125
lost in space is so good! just started watching it #netflix  
, 0.875
@mahoundparadise @steveskojec i'm so glad you tweeted about lost in space. made me give it a try. i think it's exce… https://t.co/iyzkh29fdi  
, 0.5
i made mistake: i watched the netflix new lost in space. i have a feeling that the director of that particular rema… https://t.co/0bpwkvls0j  
, 0.1515151515151515
parker posey talks about "oh, the pain" of playing the iconic doctor smith on lost in space. https://t.co/rc2taba8tc https://t.co/ybspaktzjm  
, 0.5
did anyone finish the netflix lost in space? i don’t know if i will. it bothered me a bunch 😂  
, 0.0
so, is the new lost in space worth it, then?  
, 0.21818181818181817
rt @io9: parker posey talks about "oh, the pain" of playing the iconic doctor smith on lost in space. https://t.co/rc2taba8tc https://t.co/…  
, 0.5
@its_jacksontime that's ok. i quite liked the lost in space toys. https://t.co/qaxy9rkged  
, 0.55
@ryanclassic i quit after beth died and haven’t looked back since. time to watch lost in space instead!  
, 0.0
lost in space😛  
, 0.0
lost in space 2018 s01 1080p 720p web x264 https://t.co/jf0i7jwryx https://t.co/burypnbabf  
, 0.0
@directordan86 is making me watch the 1998 lost in space film with matt le blanc in.. *le sigh* https://t.co/6vnszc9wa9  
, 0.0
parker posey talks about 'oh, the pain' of playing the iconic doctor smith on lost in space https://t.co/p1wapk6fhn via @io9  
, 0.5
did my makeup so nice today then cried at all off while watching lost in space hahahahaha fml  
, 0.4
i've just watched lost in space (2... s01e04 the robinsons were here #lostinspace  #tvtime https://t.co/a5smt65qfd https://t.co/twvpphbshc  
, 0.0
rt @lis_reboot: parker posey talks about 'oh, the pain' of playing the iconic doctor smith on lost in space https://t.co/p1wapk6fhn via @io9  
, 0.5
i saw 20 minutes of the new lost in space thing and not a single character moved in that time, they just emoted and… https://t.co/kqsnz6mfce  
, 0.08603896103896103
is there an edited version of lost in space 2018 with dr. smith completely removed yet? would love to watch that.  
, 0.3
@brkhanich lost in space?  
, 0.0
watching lost in space on @netflixuk with the family! getting really into it now  
, 0.2
rt @xiotex: i'm still annoyed with lost in space re-boot. i think it would have been a lot better without the dr smith character. there was…  
, 0.04999999999999999
lost in space 🔥🔥🌌  
, 0.0
the original "lost in space" was predictable and it was often stupid. but it was also ridiculously entertaining kit… https://t.co/huep3ac8mz  
, -0.03125
i'm watching lost in space 1x06 "eulogy" https://t.co/dtwb92x5oi #trakt  
, 0.0
i really enjoyed the lost in space reboot on netflix. it was a hard sell for me as a huge fan of reruns of the orig… https://t.co/gvrt799iyq  
, 0.2027777777777778
lost in space idk how i feel about it.  
, 0.0
rt @ign: netflix's lost in space season 2 will have a time jump.  
, 0.0
https://t.co/payarhoefk https://t.co/jfd1ds3rk8  
, 0.0
rt @robertbenglund: underrated: lost in space, strong story telling, fx and cast, especially my favorite teen in the galaxy, @minasundwall…  
, 0.4777777777777778
watching lost in space (1998) bc clearly i hate myself  
, -0.8
‘lost in space’ season 1 episode 10 #lostinspace #netflix  
, 0.0
oh my god, lost in space is making me sob.  
, 0.0
so, i am like six episodes into the new lost in space and i think it's really fun. tonially very different from the… https://t.co/ek6oknfwkp  
, 0.14545454545454545
@rme76 lost in space worth a go?  
, 0.3
time for episode 4 of lost in space.  
, 0.0
rt @inversedotcom: 'lost in space' fans say show would be better without this character: https://t.co/zhfhkxfe0v  
, 0.5
rt @rationalmale: .@daddy_warpig i watched the first episode of lost in space on netflix last night. one more example of a classic franchis…  
, 0.22916666666666666
@darius_wg you watching lost in space ah  
, 0.0
i've been watching too much lost in space. just looked out of the window at the moon.....and saw 2!  
, 0.25
alguien ya vio lost in space? is it worth my time?  
, 0.3
your favorite loki stan just watched episode s01e05 of lost in space (2...! #lostinspace  #tvtime… https://t.co/foscbbkwug  
, 0.625
hi watch lost in space  
, 0.0
rt @bposnerimages: lost in space: see more here: https://t.co/ueeuywo17l -- suggested display on metal or acrylic, color palette included f…  
, 0.5
because this is the digital age, i am considering which netflix show to take on holiday. lost in space is the nuber 1 contender right now.  
, 0.14285714285714285
i've just watched episode s01e06 of lost in space (2...! #lostinspace  #tvtime https://t.co/z5holwtnmd https://t.co/u3gg83thzo  
, 0.0
i just added lost in space (2... to my library! #tvtime https://t.co/jpcuwvimdg https://t.co/0fg39sbdjp  
, 0.0
@kellytindall watched any of the new lost in space? we're hearing great things.  
, 0.4681818181818182
the robinsons are charming as ever, but lost in space is definitely lost https://t.co/zgixdrxeox https://t.co/fchnnyv7ql  
, 0.35
rt @bposnerimages: lost in space: see more here: https://t.co/ueeuywo17l -- suggested display on metal or acrylic, color palette included f…  
, 0.5
@lostinspacetv love the updated vision of lost in space. can't wait to see season 2 on netflix.#lostinspace  
, 0.5
done watching lost in space season 1👌 i only like 6 out of 10 episodes of it, yeah it's quite good and worth watchi… https://t.co/7xtxqvntok  
, 0.3333333333333333
lost in space 📺  
, 0.0
rt @bolwonder: i don’t think @cheapyxo knew what she was doin when she made chi chi..... my wig is lost in space- traveling at light speed 😫  
, 0.4
danger eill robinson.. anyone watched #lost in space on #netflix yet? enjoyed it. best actor debbie...... the chick… https://t.co/t7gulykik0  
, 0.75
go watch lost in space. it's great. when is the next season starting? https://t.co/lkqenixwbq  
, 0.26666666666666666
the @oreo product placement in netflix’s lost in space is pretty ridiculous. way to shove it in there. first eggos,… https://t.co/xvmdxfsx8t  
, 0.05555555555555556
i just added lost in space (2... to my library! #tvtime https://t.co/qxgvqly66h https://t.co/bh5rx6tmeb  
, 0.0
lost in space had no right being that good. only heard it was being made a month ago and now hooked and counting the hours till season 2  
, 0.18571428571428572
i've never been as sad about a robot as i am now watching lost in space  
, -0.5
the new lost in space has a lot of potential but needs a little more time to find itself https://t.co/loiyzvbbwx via @io9  
, 0.11221590909090909
i've just watched episode s01e09 of lost in space (2...! #lostinspace  #tvtime https://t.co/ykptezly14 https://t.co/xwuvrat4gk  
, 0.0
the robot in netflix's new lost in space is hot. https://t.co/pjboaiy1cf  
, 0.19318181818181818
wow!  who would have thunk it.  
, 0.125
lost in space season 1 better than any star wars movie.  
, 0.5
i've just watched episode s01e01 of lost in space (2...! #lostinspace  #tvtime https://t.co/4nubdbiq64 https://t.co/voxrh22zt8  
, 0.0
look i don't know anything about lost in space, but i love the idea that great actresses like molly parker and park… https://t.co/8wixryno74  
, 0.65
rt @morganmpage: the robot in netflix's new lost in space is hot. https://t.co/sqonzgv4bg  
, 0.19318181818181818
me watching lost in space: "god, tv producers need to stop trying to copy battlestar galactica."  
, 0.0
me watching lost… https://t.co/6irkpek0rr  
, 0.0
i just added lost in space (2... to my library! #tvtime https://t.co/e6xcbrumrs https://t.co/gab5gvs4o0  
, 0.0
@coffeenoa lost in space  
, 0.0
my take on the new lost in space reboot.  https://t.co/zii3kw2vxq  
, 0.13636363636363635
startin lost in space cus i dont have better shit to do  
, 0.15
i’m pissed lost in space over 😒 i watched the whole series in 3 days 😂 #netflix #lostinspace  
, 0.2
my take on the new lost in space reboot:   
, 0.13636363636363635
https://t.co/zii3kw2vxq  
, 0.0
#lostinspace2018 #lostinspace https://t.co/gfucbeiens  
, 0.0
when there is a game on, or you are binging on lost in space, this is a must!  
, -0.5
https://t.co/vrxwwzecdd… https://t.co/kjcqqgf6us  
, 0.0
i’m starting lost in space🙊💫  
, 0.0
you know @netflix did a great job creating the antagonist in their new series lost in space. i cant wait for the bitch to die 🤣  
, 0.4681818181818182
‘lost in space’ is the most annoying tv show i’ve ever watched, and yet entertaining at the same time; incredible.  
, 0.22000000000000003
i just watched the first episode of lost in space and i swear to god i’ve never cried so much. i want to believe th… https://t.co/jktva7yvgl  
, 0.225
lost in space episode 4 @lostinspacetv  
, 0.0
@jasminejade2x lost in space  
, 0.0
is the age gap ship in lost in space the 12 year old boy with that alien https://t.co/1yighqagfh  
, -0.075
im watching lost in space and why am i so sad about a robot  
, -0.5
@lostinspacetv lost in space is, to me, very close to another sci-fi show. earth 2.  
, 0.2
 both are fantastic.  
, 0.4
i'm thor… https://t.co/hh1pn0plst  
, 0.0
lost in space, season 2: will: mayday! visibility zero! visibility zero!! smith: take the bucket off of your head,… https://t.co/y1gmieu1og  
, 0.0
i thought narcos was a great show, then lost in space came out.  
, 0.8
they’ve must have watched lost in space on netflix https://t.co/0ci2vabmfs  
, 0.0
i've just watched episode s01e09 of lost in space (2...! #tvtime https://t.co/mdnrlpsv6i https://t.co/dg7j85zh1e  
, 0.0
will i be able to understand lost in space if i never watched lost?  
, 0.5
lost in space (2018) – eulogy https://t.co/ycbvomyub1 https://t.co/bnafugafjm  
, 0.0
i don’t want to dramatize but i will end lost in space today.  yes, today i started to watch it. is it wrong? maybe… https://t.co/ujuhvtdgpp  
, -0.5
lost in space got me shook af  
, 0.0
@voxdotcom i thought netflix had the rights to lost in space.  
, 0.0
rt @its_jacksontime: i quite like the 1998 lost in space film. fight me. https://t.co/nystbetrot  
, 0.0
wow!  who would have thunk it?  
, 0.125
lost in space season 1 better than star wars.  
, 0.5
#lostinspace2018  
, 0.0
parker posey shares her lost in space fandom, and the special gift she got for playing doctor smith on the netflix… https://t.co/iq59lyfdct  
, 0.35714285714285715
rt @billyleclair: they’ve must have watched lost in space on netflix https://t.co/0ci2vabmfs  
, 0.0
rt @gizmodo: parker posey shares her lost in space fandom, and the special gift she got for playing doctor smith on the netflix reboot. htt…  
, 0.35714285714285715
i’m usually not into sci-if space stuff but lost in space is awesome.  @netflixuk  
, 0.5625
wait.. people are enjoying the new lost in space? how dare you derive enjoyment from something i didnt!!  
, 0.3565340909090909
boy, i sure do like the robot in lost in space... mainly because it's almost the exact same character as the machin… https://t.co/ih3xozchmx  
, 0.22916666666666666
chilling out with a new series — watching lost in space  
, -0.18181818181818182
parker posey shares her lost in space fandom, and the special gift she got for playing doctor smith on the netflix… https://t.co/mrwa3e7ipa  
, 0.35714285714285715
watching lost in space  
, 0.0
rt @daraghquinn: me watching lost in space: "god, tv producers need to stop trying to copy battlestar galactica."  
, 0.0
me watching lost in spac…  
, 0.0
2. lost in space (2018) a story about a family, 30 years into the future, who have been chosen to start a new space… https://t.co/e59bvrn5gf  
, 0.06818181818181818
rt @gizmodo: parker posey shares her lost in space fandom, and the special gift she got for playing doctor smith on the netflix reboot. htt…  
, 0.35714285714285715
rt @paulallor: boy, i sure do like the robot in lost in space... mainly because it's almost the exact same character as the machine in mons…  
, 0.22916666666666666
rt @gizmodo: parker posey shares her lost in space fandom, and the special gift she got for playing doctor smith on the netflix reboot. htt…  
, 0.35714285714285715
@stevesebelius me too. as a child, i watched countless episodes of ‘lost in space’.  
, 0.0
just finished lost in space on @netflixuk we really enjoyed it 8/10  
, 0.5
watching lost in space  
, 0.0
rt @danielsoden: anyone watch lost in space yet?  
, 0.0
lost in space is better than stranger things. yeah i said it  
, 0.5
195: we get lost in space during a star trek https://t.co/dcw4luzrrz  
, 0.0
rt @planetoftheweb: netflix’s new version of lost in space is one of the best things i’ve seen in a long time.  
, 0.36212121212121207
@l0ulaa lost in space! (not that i've started it yet, but my cousin and her boyfriend worked on it! it's getting gr9 reviews too)  
, 0.0
did i just see a bottle of lagavulin on the netflix lost in space?  
, 0.0
i'm enjoying lost in space. good series.  
