Data, Value
Total tweets, 806
Neutral tweets percent, 40.94292803970223
Positive tweets percent, 50.74441687344913
Negative tweets percent, 8.312655086848634
Negative score average, -0.32071827012125514
Positive score average, 0.35822857846276257
