Data, Value
Total tweets, 85
Neutral tweets percent, 28.235294117647058
Positive tweets percent, 24.705882352941178
Negative tweets percent, 47.05882352941177
Negative score average, -0.40918523027898035
Positive score average, 0.18031746031746032
